id_progreso_modulo,id_inscripcion,id_modulo,estado_modulo,porcentaje_avance_modulo,fecha_actualizacion
1892,386,11,en_progreso,20.85,2026-09-10
1893,386,12,en_progreso,22.81,2026-09-10
1894,387,32,en_progreso,10,2026-09-07
1895,387,33,en_progreso,10,2026-09-10
1896,387,34,en_progreso,10,2026-09-09
1897,387,35,no_iniciado,0,2026-08-04
1898,387,36,no_iniciado,0,2026-08-04
1899,387,37,no_iniciado,0,2026-08-04
1900,388,1,no_iniciado,0,2026-08-18
1901,388,2,en_progreso,10,2026-09-08
1902,388,3,en_progreso,10,2026-09-08
1903,388,4,en_progreso,42.84,2026-09-10
1904,389,28,abandonado,54.73,2026-09-10
1905,389,29,en_progreso,92.2,2026-09-10
1906,389,30,no_iniciado,0,2026-06-11
1907,389,31,no_iniciado,0,2026-06-11
1908,390,21,no_iniciado,0,2026-05-26
1909,390,22,en_progreso,10,2026-09-07
1910,390,23,no_iniciado,0,2026-05-26
1911,390,24,no_iniciado,0,2026-05-26
1912,390,25,no_iniciado,0,2026-05-26
1913,390,26,completado,100,2026-09-08
1914,390,27,no_iniciado,0,2026-05-26
1915,391,32,completado,95,2026-09-10
1916,391,33,no_iniciado,0,2026-06-07
1917,391,34,no_iniciado,0,2026-06-07
1918,391,35,en_progreso,10,2026-09-07
1919,391,36,abandonado,10,2026-09-10
1920,391,37,en_progreso,10,2026-09-08
1921,392,21,no_iniciado,0,2026-05-07
1922,392,22,en_progreso,10,2026-09-09
1923,392,23,en_progreso,10,2026-09-07
1924,392,24,en_progreso,10,2026-09-08
1925,392,25,en_progreso,10,2026-09-08
1926,392,26,en_progreso,10,2026-09-10
1927,392,27,en_progreso,10,2026-09-10
1928,393,28,en_progreso,53.39,2026-09-10
1929,393,29,no_iniciado,0,2026-08-16
1930,393,30,no_iniciado,0,2026-08-16
1931,393,31,no_iniciado,0,2026-08-16
1932,394,28,en_progreso,56.52,2026-09-10
1933,394,29,no_iniciado,0,2026-07-20
1934,394,30,no_iniciado,0,2026-07-20
1935,394,31,no_iniciado,0,2026-07-20
1936,395,17,en_progreso,10,2026-09-09
1937,395,18,en_progreso,44.18,2026-09-10
1938,395,19,en_progreso,10,2026-09-08
1939,395,20,completado,95,2026-09-10
1940,396,32,en_progreso,31.3,2026-09-10
1941,396,33,no_iniciado,0,2026-06-29
1942,396,34,no_iniciado,0,2026-06-29
1943,396,35,en_progreso,10,2026-09-08
1944,396,36,no_iniciado,0,2026-06-29
1945,396,37,no_iniciado,0,2026-06-29
1946,397,56,no_iniciado,0,2026-06-07
1947,397,57,en_progreso,10,2026-09-08
1948,397,58,no_iniciado,0,2026-06-07
1949,397,59,no_iniciado,0,2026-06-07
1950,397,60,no_iniciado,0,2026-06-07
1951,398,1,en_progreso,10,2026-09-10
1952,398,2,no_iniciado,0,2026-06-02
1953,398,3,en_progreso,10,2026-09-07
1954,398,4,en_progreso,40.56,2026-09-09
1955,399,21,no_iniciado,0,2026-04-21
1956,399,22,no_iniciado,0,2026-04-21
1957,399,23,en_progreso,31.96,2026-09-10
1958,399,24,no_iniciado,0,2026-04-21
1959,399,25,no_iniciado,0,2026-04-21
1960,399,26,no_iniciado,0,2026-04-21
1961,399,27,en_progreso,31.54,2026-09-10
1962,400,13,no_iniciado,0,2026-07-27
1963,400,14,no_iniciado,0,2026-07-27
1964,400,15,no_iniciado,0,2026-07-27
1965,400,16,no_iniciado,0,2026-07-27
1966,401,5,no_iniciado,0,2026-08-02
1967,401,6,no_iniciado,0,2026-08-02
1968,401,7,no_iniciado,0,2026-08-02
1969,401,8,no_iniciado,0,2026-08-02
1970,402,50,no_iniciado,0,2026-08-30
1971,402,51,no_iniciado,0,2026-08-30
1972,402,52,en_progreso,10,2026-09-07
1973,402,53,no_iniciado,0,2026-08-30
1974,402,54,abandonado,34.51,2026-09-10
1975,402,55,no_iniciado,0,2026-08-30
1976,403,1,no_iniciado,0,2026-05-14
1977,403,2,no_iniciado,0,2026-05-14
1978,403,3,no_iniciado,0,2026-05-14
1979,403,4,en_progreso,10,2026-09-10
1980,404,13,en_progreso,10,2026-09-08
1981,404,14,no_iniciado,0,2026-08-09
1982,404,15,no_iniciado,0,2026-08-09
1983,404,16,no_iniciado,0,2026-08-09
1984,405,1,en_progreso,28.28,2026-09-08
1985,405,2,en_progreso,10,2026-09-08
1986,405,3,en_progreso,59.2,2026-09-10
1987,405,4,no_iniciado,0,2026-08-19
1988,406,9,no_iniciado,0,2026-07-01
1989,406,10,en_progreso,21.98,2026-09-10
1990,406,11,en_progreso,25.04,2026-09-07
1991,406,12,en_progreso,10,2026-09-07
1992,407,13,no_iniciado,0,2026-07-26
1993,407,14,no_iniciado,0,2026-07-26
1994,407,15,en_progreso,82.61,2026-09-10
1995,407,16,no_iniciado,0,2026-07-26
1996,408,56,no_iniciado,0,2026-07-15
1997,408,57,no_iniciado,0,2026-07-15
1998,408,58,no_iniciado,0,2026-07-15
1999,408,59,completado,100,2026-09-10
2000,408,60,no_iniciado,0,2026-07-15
2001,409,50,no_iniciado,0,2026-04-19
2002,409,51,en_progreso,33.62,2026-09-10
2003,409,52,no_iniciado,0,2026-04-19
2004,409,53,no_iniciado,0,2026-04-19
2005,409,54,no_iniciado,0,2026-04-19
2006,409,55,no_iniciado,0,2026-04-19
2007,410,5,en_progreso,10,2026-09-10
2008,410,6,en_progreso,10,2026-09-09
2009,410,7,no_iniciado,0,2026-06-15
2010,410,8,no_iniciado,0,2026-06-15
2011,411,13,en_progreso,40.54,2026-09-10
2012,411,14,en_progreso,22.04,2026-09-10
2013,411,15,no_iniciado,0,2026-08-12
2014,411,16,no_iniciado,0,2026-08-12
2015,412,32,en_progreso,48.88,2026-09-10
2016,412,33,no_iniciado,0,2026-08-18
2017,412,34,no_iniciado,0,2026-08-18
2018,412,35,en_progreso,10,2026-09-08
2019,412,36,no_iniciado,0,2026-08-18
2020,412,37,no_iniciado,0,2026-08-18
2021,413,17,no_iniciado,0,2026-06-23
2022,413,18,no_iniciado,0,2026-06-23
2023,413,19,en_progreso,10,2026-09-08
2024,413,20,en_progreso,10,2026-09-08
2025,414,9,en_progreso,46.63,2026-09-10
2026,414,10,no_iniciado,0,2026-07-20
2027,414,11,no_iniciado,0,2026-07-20
2028,414,12,no_iniciado,0,2026-07-20
2029,415,44,no_iniciado,0,2026-06-10
2030,415,45,no_iniciado,0,2026-06-10
2031,415,46,no_iniciado,0,2026-06-10
2032,415,47,no_iniciado,0,2026-06-10
2033,415,48,no_iniciado,0,2026-06-10
2034,415,49,no_iniciado,0,2026-06-10
2035,416,56,completado,95,2026-09-10
2036,416,57,no_iniciado,0,2026-08-23
2037,416,58,no_iniciado,0,2026-08-23
2038,416,59,en_progreso,10,2026-09-09
2039,416,60,no_iniciado,0,2026-08-23
2040,417,5,en_progreso,10,2026-09-10
2041,417,6,en_progreso,10,2026-09-10
2042,417,7,completado,95,2026-09-10
2043,417,8,no_iniciado,0,2026-06-29
2044,418,9,no_iniciado,0,2026-06-28
2045,418,10,en_progreso,10,2026-09-07
2046,418,11,no_iniciado,0,2026-06-28
2047,418,12,no_iniciado,0,2026-06-28
2048,419,5,en_progreso,10,2026-09-10
2049,419,6,en_progreso,10,2026-09-10
2050,419,7,en_progreso,10,2026-09-10
2051,419,8,en_progreso,10,2026-09-07
2052,420,44,no_iniciado,0,2026-06-07
2053,420,45,no_iniciado,0,2026-06-07
2054,420,46,en_progreso,10,2026-09-09
2055,420,47,no_iniciado,0,2026-06-07
2056,420,48,en_progreso,10,2026-09-08
2057,420,49,no_iniciado,0,2026-06-07
2058,421,17,no_iniciado,0,2026-06-22
2059,421,18,no_iniciado,0,2026-06-22
2060,421,19,en_progreso,34.49,2026-09-09
2061,421,20,no_iniciado,0,2026-06-22
2062,422,50,no_iniciado,0,2026-05-15
2063,422,51,no_iniciado,0,2026-05-15
2064,422,52,en_progreso,29.23,2026-09-09
2065,422,53,no_iniciado,0,2026-05-15
2066,422,54,en_progreso,10,2026-09-10
2067,422,55,en_progreso,10,2026-09-10
2068,423,28,en_progreso,10,2026-09-08
2069,423,29,no_iniciado,0,2026-09-03
2070,423,30,en_progreso,10,2026-09-07
2071,423,31,en_progreso,23.61,2026-09-10
2072,424,56,no_iniciado,0,2026-07-23
2073,424,57,en_progreso,34,2026-09-08
2074,424,58,no_iniciado,0,2026-07-23
2075,424,59,no_iniciado,0,2026-07-23
2076,424,60,no_iniciado,0,2026-07-23
2077,425,13,en_progreso,10,2026-09-10
2078,425,14,completado,100,2026-09-10
2079,425,15,completado,100,2026-09-10
2080,425,16,completado,95,2026-09-10
2081,426,5,en_progreso,35.58,2026-09-10
2082,426,6,en_progreso,10,2026-09-08
2083,426,7,no_iniciado,0,2026-05-26
2084,426,8,en_progreso,10,2026-09-09
2085,427,44,en_progreso,10,2026-09-08
2086,427,45,no_iniciado,0,2026-05-23
2087,427,46,en_progreso,10,2026-09-07
2088,427,47,no_iniciado,0,2026-05-23
2089,427,48,en_progreso,31.64,2026-09-10
2090,427,49,no_iniciado,0,2026-05-23
2091,428,50,en_progreso,10,2026-09-08
2092,428,51,no_iniciado,0,2026-06-07
2093,428,52,no_iniciado,0,2026-06-07
2094,428,53,en_progreso,33.52,2026-09-09
2095,428,54,en_progreso,10,2026-09-10
2096,428,55,no_iniciado,0,2026-06-07
2097,429,13,no_iniciado,0,2026-08-25
2098,429,14,no_iniciado,0,2026-08-25
2099,429,15,en_progreso,10,2026-09-08
2100,429,16,no_iniciado,0,2026-08-25
2101,430,5,no_iniciado,0,2026-05-08
2102,430,6,no_iniciado,0,2026-05-08
2103,430,7,en_progreso,10,2026-09-10
2104,430,8,no_iniciado,0,2026-05-08
2105,431,17,no_iniciado,0,2026-07-08
2106,431,18,en_progreso,10,2026-09-07
2107,431,19,no_iniciado,0,2026-07-08
2108,431,20,en_progreso,10,2026-09-09
2109,432,50,no_iniciado,0,2026-04-21
2110,432,51,no_iniciado,0,2026-04-21
2111,432,52,en_progreso,10,2026-09-10
2112,432,53,en_progreso,32.23,2026-09-10
2113,432,54,no_iniciado,0,2026-04-21
2114,432,55,no_iniciado,0,2026-04-21
2115,433,44,no_iniciado,0,2026-07-28
2116,433,45,no_iniciado,0,2026-07-28
2117,433,46,en_progreso,10,2026-09-10
2118,433,47,no_iniciado,0,2026-07-28
2119,433,48,no_iniciado,0,2026-07-28
2120,433,49,no_iniciado,0,2026-07-28
2121,434,44,no_iniciado,0,2026-06-29
2122,434,45,en_progreso,10,2026-09-07
2123,434,46,no_iniciado,0,2026-06-29
2124,434,47,en_progreso,10,2026-09-08
2125,434,48,no_iniciado,0,2026-06-29
2126,434,49,en_progreso,10,2026-09-10
2127,435,21,en_progreso,21.24,2026-09-10
2128,435,22,no_iniciado,0,2026-06-29
2129,435,23,no_iniciado,0,2026-06-29
2130,435,24,completado,95,2026-09-10
2131,435,25,no_iniciado,0,2026-06-29
2132,435,26,no_iniciado,0,2026-06-29
2133,435,27,no_iniciado,0,2026-06-29
2134,436,28,no_iniciado,0,2026-07-27
2135,436,29,no_iniciado,0,2026-07-27
2136,436,30,en_progreso,56.83,2026-09-10
2137,436,31,no_iniciado,0,2026-07-27
2138,437,50,abandonado,10,2026-09-09
2139,437,51,no_iniciado,0,2026-07-21
2140,437,52,no_iniciado,0,2026-07-21
2141,437,53,en_progreso,10,2026-09-08
2142,437,54,en_progreso,10,2026-09-09
2143,437,55,no_iniciado,0,2026-07-21
2144,438,21,no_iniciado,0,2026-05-06
2145,438,22,no_iniciado,0,2026-05-06
2146,438,23,no_iniciado,0,2026-05-06
2147,438,24,en_progreso,45.44,2026-09-10
2148,438,25,no_iniciado,0,2026-05-06
2149,438,26,en_progreso,10,2026-09-07
2150,438,27,no_iniciado,0,2026-05-06
2151,439,38,no_iniciado,0,2026-06-24
2152,439,39,no_iniciado,0,2026-06-24
2153,439,40,no_iniciado,0,2026-06-24
2154,439,41,no_iniciado,0,2026-06-24
2155,439,42,en_progreso,31.9,2026-09-09
2156,439,43,no_iniciado,0,2026-06-24
2157,440,21,en_progreso,10,2026-09-09
2158,440,22,no_iniciado,0,2026-05-27
2159,440,23,en_progreso,10,2026-09-10
2160,440,24,no_iniciado,0,2026-05-27
2161,440,25,no_iniciado,0,2026-05-27
2162,440,26,en_progreso,53.28,2026-09-10
2163,440,27,no_iniciado,0,2026-05-27
2164,441,1,no_iniciado,0,2026-05-29
2165,441,2,no_iniciado,0,2026-05-29
2166,441,3,no_iniciado,0,2026-05-29
2167,441,4,en_progreso,10,2026-09-10
2168,442,28,en_progreso,10,2026-09-07
2169,442,29,no_iniciado,0,2026-05-19
2170,442,30,no_iniciado,0,2026-05-19
2171,442,31,no_iniciado,0,2026-05-19
2172,443,5,no_iniciado,0,2026-06-13
2173,443,6,completado,95,2026-09-09
2174,443,7,en_progreso,10,2026-09-09
2175,443,8,en_progreso,38.18,2026-09-10
2176,444,28,abandonado,51,2026-09-09
2177,444,29,no_iniciado,0,2026-08-13
2178,444,30,no_iniciado,0,2026-08-13
2179,444,31,no_iniciado,0,2026-08-13
2180,445,50,no_iniciado,0,2026-04-25
2181,445,51,en_progreso,10,2026-09-10
2182,445,52,completado,95,2026-09-10
2183,445,53,en_progreso,10,2026-09-07
2184,445,54,no_iniciado,0,2026-04-25
2185,445,55,no_iniciado,0,2026-04-25
2186,446,32,en_progreso,59.11,2026-09-10
2187,446,33,no_iniciado,0,2026-07-06
2188,446,34,en_progreso,92.89,2026-09-10
2189,446,35,no_iniciado,0,2026-07-06
2190,446,36,no_iniciado,0,2026-07-06
2191,446,37,no_iniciado,0,2026-07-06
2192,447,9,no_iniciado,0,2026-06-21
2193,447,10,no_iniciado,0,2026-06-21
2194,447,11,no_iniciado,0,2026-06-21
2195,447,12,no_iniciado,0,2026-06-21
2196,448,28,no_iniciado,0,2026-04-27
2197,448,29,en_progreso,67.97,2026-09-10
2198,448,30,no_iniciado,0,2026-04-27
2199,448,31,no_iniciado,0,2026-04-27
2200,449,56,completado,95,2026-09-10
2201,449,57,no_iniciado,0,2026-07-23
2202,449,58,no_iniciado,0,2026-07-23
2203,449,59,en_progreso,10,2026-09-08
2204,449,60,no_iniciado,0,2026-07-23
2205,450,38,completado,95,2026-09-10
2206,450,39,en_progreso,10,2026-09-10
2207,450,40,en_progreso,39.98,2026-09-10
2208,450,41,en_progreso,10,2026-09-08
2209,450,42,en_progreso,34.03,2026-09-07
2210,450,43,abandonado,10,2026-09-10
2211,451,50,no_iniciado,0,2026-05-16
2212,451,51,en_progreso,32.42,2026-09-10
2213,451,52,en_progreso,77.14,2026-09-10
2214,451,53,no_iniciado,0,2026-05-16
2215,451,54,completado,95,2026-09-10
2216,451,55,no_iniciado,0,2026-05-16
2217,452,17,no_iniciado,0,2026-04-20
2218,452,18,no_iniciado,0,2026-04-20
2219,452,19,no_iniciado,0,2026-04-20
2220,452,20,no_iniciado,0,2026-04-20
2221,453,38,en_progreso,24.5,2026-09-09
2222,453,39,no_iniciado,0,2026-06-01
2223,453,40,en_progreso,20.93,2026-09-10
2224,453,41,no_iniciado,0,2026-06-01
2225,453,42,en_progreso,10,2026-09-09
2226,453,43,en_progreso,33.99,2026-09-08
2227,454,32,no_iniciado,0,2026-06-22
2228,454,33,no_iniciado,0,2026-06-22
2229,454,34,no_iniciado,0,2026-06-22
2230,454,35,no_iniciado,0,2026-06-22
2231,454,36,completado,95,2026-09-10
2232,454,37,no_iniciado,0,2026-06-22
2233,455,50,en_progreso,10,2026-09-07
2234,455,51,en_progreso,58.99,2026-09-10
2235,455,52,en_progreso,61.43,2026-09-10
2236,455,53,no_iniciado,0,2026-08-18
2237,455,54,completado,95,2026-09-10
2238,455,55,no_iniciado,0,2026-08-18
2239,456,56,no_iniciado,0,2026-08-05
2240,456,57,no_iniciado,0,2026-08-05
2241,456,58,no_iniciado,0,2026-08-05
2242,456,59,no_iniciado,0,2026-08-05
2243,456,60,no_iniciado,0,2026-08-05
2244,457,44,no_iniciado,0,2026-08-05
2245,457,45,en_progreso,59.56,2026-09-10
2246,457,46,no_iniciado,0,2026-08-05
2247,457,47,en_progreso,10,2026-09-09
2248,457,48,no_iniciado,0,2026-08-05
2249,457,49,no_iniciado,0,2026-08-05
2250,458,21,no_iniciado,0,2026-04-17
2251,458,22,no_iniciado,0,2026-04-17
2252,458,23,en_progreso,10,2026-09-07
2253,458,24,en_progreso,10,2026-09-09
2254,458,25,en_progreso,21.32,2026-09-10
2255,458,26,en_progreso,29.78,2026-09-08
2256,458,27,no_iniciado,0,2026-04-17
2257,459,13,en_progreso,26.12,2026-09-09
2258,459,14,en_progreso,10,2026-09-08
2259,459,15,en_progreso,10,2026-09-10
2260,459,16,en_progreso,56.52,2026-09-10
2261,460,17,en_progreso,10,2026-09-08
2262,460,18,en_progreso,10,2026-09-07
2263,460,19,en_progreso,23.37,2026-09-10
2264,460,20,en_progreso,21.91,2026-09-09
2265,461,13,no_iniciado,0,2026-09-04
2266,461,14,no_iniciado,0,2026-09-04
2267,461,15,completado,95,2026-09-10
2268,461,16,no_iniciado,0,2026-09-04
2269,462,32,en_progreso,10,2026-09-07
2270,462,33,en_progreso,10,2026-09-09
2271,462,34,abandonado,77.81,2026-09-10
2272,462,35,completado,95,2026-09-10
2273,462,36,no_iniciado,0,2026-08-02
2274,462,37,no_iniciado,0,2026-08-02
2275,463,44,completado,95,2026-09-09
2276,463,45,no_iniciado,0,2026-08-28
2277,463,46,en_progreso,82.66,2026-09-10
2278,463,47,no_iniciado,0,2026-08-28
2279,463,48,en_progreso,55.79,2026-09-09
2280,463,49,no_iniciado,0,2026-08-28
2281,464,50,no_iniciado,0,2026-08-18
2282,464,51,en_progreso,54.58,2026-09-10
2283,464,52,en_progreso,53.72,2026-09-10
2284,464,53,no_iniciado,0,2026-08-18
2285,464,54,no_iniciado,0,2026-08-18
2286,464,55,en_progreso,10,2026-09-08
2287,465,28,no_iniciado,0,2026-07-27
2288,465,29,no_iniciado,0,2026-07-27
2289,465,30,no_iniciado,0,2026-07-27
2290,465,31,en_progreso,10,2026-09-10
2291,466,1,no_iniciado,0,2026-05-22
2292,466,2,no_iniciado,0,2026-05-22
2293,466,3,no_iniciado,0,2026-05-22
2294,466,4,en_progreso,10,2026-09-07
2295,467,32,no_iniciado,0,2026-07-12
2296,467,33,no_iniciado,0,2026-07-12
2297,467,34,no_iniciado,0,2026-07-12
2298,467,35,abandonado,70.37,2026-09-10
2299,467,36,en_progreso,10,2026-09-07
2300,467,37,en_progreso,67.45,2026-09-10
2301,468,9,en_progreso,59.12,2026-09-10
2302,468,10,en_progreso,10,2026-09-10
2303,468,11,no_iniciado,0,2026-05-20
2304,468,12,no_iniciado,0,2026-05-20
2305,469,32,no_iniciado,0,2026-06-13
2306,469,33,en_progreso,32.24,2026-09-10
2307,469,34,abandonado,59.88,2026-09-10
2308,469,35,no_iniciado,0,2026-06-13
2309,469,36,no_iniciado,0,2026-06-13
2310,469,37,en_progreso,10,2026-09-08
2311,470,21,completado,95,2026-09-10
2312,470,22,en_progreso,10,2026-09-10
2313,470,23,en_progreso,10,2026-09-10
2314,470,24,no_iniciado,0,2026-06-07
2315,470,25,no_iniciado,0,2026-06-07
2316,470,26,en_progreso,58.04,2026-09-10
2317,470,27,no_iniciado,0,2026-06-07
2318,471,21,no_iniciado,0,2026-04-12
2319,471,22,en_progreso,10,2026-09-07
2320,471,23,en_progreso,10,2026-09-10
2321,471,24,no_iniciado,0,2026-04-12
2322,471,25,no_iniciado,0,2026-04-12
2323,471,26,no_iniciado,0,2026-04-12
2324,471,27,completado,95,2026-09-10
2325,472,17,en_progreso,10,2026-09-08
2326,472,18,no_iniciado,0,2026-05-21
2327,472,19,no_iniciado,0,2026-05-21
2328,472,20,no_iniciado,0,2026-05-21
2329,473,56,no_iniciado,0,2026-05-16
2330,473,57,no_iniciado,0,2026-05-16
2331,473,58,no_iniciado,0,2026-05-16
2332,473,59,completado,95,2026-09-10
2333,473,60,no_iniciado,0,2026-05-16
2334,474,17,en_progreso,10,2026-09-07
2335,474,18,en_progreso,10,2026-09-10
2336,474,19,en_progreso,10,2026-09-10
2337,474,20,en_progreso,10,2026-09-10
2338,475,38,en_progreso,29.97,2026-09-10
2339,475,39,en_progreso,10,2026-09-08
2340,475,40,no_iniciado,0,2026-05-02
2341,475,41,no_iniciado,0,2026-05-02
2342,475,42,en_progreso,10,2026-09-10
2343,475,43,en_progreso,84.56,2026-09-10
2344,476,38,no_iniciado,0,2026-09-02
2345,476,39,no_iniciado,0,2026-09-02
2346,476,40,no_iniciado,0,2026-09-02
2347,476,41,no_iniciado,0,2026-09-02
2348,476,42,no_iniciado,0,2026-09-02
2349,476,43,en_progreso,10,2026-09-10
2350,477,5,no_iniciado,0,2026-09-03
2351,477,6,en_progreso,25.5,2026-09-10
2352,477,7,en_progreso,42.88,2026-09-09
2353,477,8,no_iniciado,0,2026-09-03
2354,478,56,no_iniciado,0,2026-07-11
2355,478,57,en_progreso,10,2026-09-09
2356,478,58,en_progreso,22.15,2026-09-10
2357,478,59,en_progreso,10,2026-09-10
2358,478,60,en_progreso,50.9,2026-09-10
2359,479,32,en_progreso,36.16,2026-09-10
2360,479,33,no_iniciado,0,2026-05-27
2361,479,34,en_progreso,31.34,2026-09-08
2362,479,35,en_progreso,10,2026-09-07
2363,479,36,en_progreso,10,2026-09-10
2364,479,37,en_progreso,10,2026-09-07
2365,480,38,en_progreso,10,2026-09-07
2366,480,39,no_iniciado,0,2026-08-23
2367,480,40,no_iniciado,0,2026-08-23
2368,480,41,no_iniciado,0,2026-08-23
2369,480,42,no_iniciado,0,2026-08-23
2370,480,43,no_iniciado,0,2026-08-23
2371,481,56,en_progreso,10,2026-09-07
2372,481,57,en_progreso,10,2026-09-07
2373,481,58,en_progreso,10,2026-09-07
2374,481,59,en_progreso,45.83,2026-09-10
2375,481,60,no_iniciado,0,2026-08-05
2376,482,50,en_progreso,10,2026-09-10
2377,482,51,no_iniciado,0,2026-08-24
2378,482,52,en_progreso,10,2026-09-09
2379,482,53,no_iniciado,0,2026-08-24
2380,482,54,no_iniciado,0,2026-08-24
2381,482,55,no_iniciado,0,2026-08-24
2382,483,32,no_iniciado,0,2026-05-19
2383,483,33,no_iniciado,0,2026-05-19
2384,483,34,no_iniciado,0,2026-05-19
2385,483,35,no_iniciado,0,2026-05-19
2386,483,36,en_progreso,10,2026-09-10
2387,483,37,no_iniciado,0,2026-05-19
2388,484,1,no_iniciado,0,2026-06-26
2389,484,2,no_iniciado,0,2026-06-26
2390,484,3,en_progreso,10,2026-09-10
2391,484,4,en_progreso,10,2026-09-07
2392,485,5,no_iniciado,0,2026-05-26
2393,485,6,completado,95,2026-09-09
2394,485,7,no_iniciado,0,2026-05-26
2395,485,8,en_progreso,29.58,2026-09-08
2396,486,13,no_iniciado,0,2026-07-26
2397,486,14,no_iniciado,0,2026-07-26
2398,486,15,en_progreso,24.88,2026-09-10
2399,486,16,no_iniciado,0,2026-07-26
2400,487,28,no_iniciado,0,2026-06-11
2401,487,29,no_iniciado,0,2026-06-11
2402,487,30,no_iniciado,0,2026-06-11
2403,487,31,abandonado,10,2026-09-10
2404,488,13,no_iniciado,0,2026-06-03
2405,488,14,abandonado,34.26,2026-09-10
2406,488,15,no_iniciado,0,2026-06-03
2407,488,16,en_progreso,58.86,2026-09-10
2408,489,17,en_progreso,10,2026-09-09
2409,489,18,no_iniciado,0,2026-06-22
2410,489,19,en_progreso,10,2026-09-07
2411,489,20,abandonado,21.06,2026-09-08
2412,490,44,en_progreso,10,2026-09-09
2413,490,45,no_iniciado,0,2026-07-09
2414,490,46,en_progreso,10,2026-09-07
2415,490,47,en_progreso,10,2026-09-07
2416,490,48,en_progreso,10,2026-09-10
2417,490,49,no_iniciado,0,2026-07-09
2418,491,32,no_iniciado,0,2026-07-22
2419,491,33,en_progreso,10,2026-09-07
2420,491,34,no_iniciado,0,2026-07-22
2421,491,35,no_iniciado,0,2026-07-22
2422,491,36,no_iniciado,0,2026-07-22
2423,491,37,en_progreso,10,2026-09-10
2424,492,38,no_iniciado,0,2026-08-13
2425,492,39,en_progreso,10,2026-09-10
2426,492,40,en_progreso,10,2026-09-07
2427,492,41,en_progreso,32.78,2026-09-09
2428,492,42,no_iniciado,0,2026-08-13
2429,492,43,no_iniciado,0,2026-08-13
2430,493,21,en_progreso,10,2026-09-08
2431,493,22,no_iniciado,0,2026-06-18
2432,493,23,en_progreso,10,2026-09-09
2433,493,24,en_progreso,30.98,2026-09-10
2434,493,25,no_iniciado,0,2026-06-18
2435,493,26,no_iniciado,0,2026-06-18
2436,493,27,en_progreso,10,2026-09-07
2437,494,28,no_iniciado,0,2026-06-08
2438,494,29,en_progreso,55.86,2026-09-10
2439,494,30,en_progreso,52.66,2026-09-10
2440,494,31,no_iniciado,0,2026-06-08
2441,495,38,en_progreso,10,2026-09-07
2442,495,39,completado,95,2026-09-10
2443,495,40,en_progreso,89.53,2026-09-10
2444,495,41,no_iniciado,0,2026-05-30
2445,495,42,en_progreso,52.5,2026-09-10
2446,495,43,no_iniciado,0,2026-05-30
2447,496,21,en_progreso,10,2026-09-09
2448,496,22,en_progreso,10,2026-09-10
2449,496,23,en_progreso,10,2026-09-09
2450,496,24,en_progreso,10,2026-09-08
2451,496,25,no_iniciado,0,2026-06-18
2452,496,26,no_iniciado,0,2026-06-18
2453,496,27,no_iniciado,0,2026-06-18
2454,497,32,en_progreso,30.58,2026-09-09
2455,497,33,en_progreso,10,2026-09-08
2456,497,34,en_progreso,10,2026-09-08
2457,497,35,no_iniciado,0,2026-07-18
2458,497,36,no_iniciado,0,2026-07-18
2459,497,37,no_iniciado,0,2026-07-18
2460,498,17,completado,95,2026-09-10
2461,498,18,no_iniciado,0,2026-07-15
2462,498,19,no_iniciado,0,2026-07-15
2463,498,20,no_iniciado,0,2026-07-15
2464,499,56,no_iniciado,0,2026-07-09
2465,499,57,no_iniciado,0,2026-07-09
2466,499,58,en_progreso,48.94,2026-09-10
2467,499,59,no_iniciado,0,2026-07-09
2468,499,60,en_progreso,10,2026-09-08
2469,500,5,en_progreso,10,2026-09-09
2470,500,6,no_iniciado,0,2026-04-29
2471,500,7,en_progreso,10,2026-09-07
2472,500,8,no_iniciado,0,2026-04-29
2473,501,13,en_progreso,41.95,2026-09-10
2474,501,14,no_iniciado,0,2026-08-28
2475,501,15,no_iniciado,0,2026-08-28
2476,501,16,no_iniciado,0,2026-08-28
2477,502,21,en_progreso,10,2026-09-10
2478,502,22,en_progreso,10,2026-09-08
2479,502,23,en_progreso,62.87,2026-09-10
2480,502,24,no_iniciado,0,2026-07-10
2481,502,25,no_iniciado,0,2026-07-10
2482,502,26,en_progreso,10,2026-09-07
2483,502,27,no_iniciado,0,2026-07-10
2484,503,5,abandonado,52.34,2026-09-10
2485,503,6,en_progreso,10,2026-09-08
2486,503,7,no_iniciado,0,2026-09-04
2487,503,8,completado,95,2026-09-10
2488,504,38,en_progreso,10,2026-09-07
2489,504,39,no_iniciado,0,2026-06-11
2490,504,40,no_iniciado,0,2026-06-11
2491,504,41,no_iniciado,0,2026-06-11
2492,504,42,en_progreso,10,2026-09-09
2493,504,43,no_iniciado,0,2026-06-11
2494,505,9,completado,100,2026-09-10
2495,505,10,completado,95,2026-09-10
2496,505,11,en_progreso,10,2026-09-10
2497,505,12,completado,100,2026-09-10
2498,506,13,abandonado,10,2026-09-10
2499,506,14,no_iniciado,0,2026-06-20
2500,506,15,en_progreso,10,2026-09-08
2501,506,16,en_progreso,10,2026-09-09
2502,507,56,no_iniciado,0,2026-06-09
2503,507,57,no_iniciado,0,2026-06-09
2504,507,58,completado,95,2026-09-10
2505,507,59,no_iniciado,0,2026-06-09
2506,507,60,en_progreso,10,2026-09-07
